357	56	5	2020
357	57	5	2020
357	231	5	2020
358	23	5	2019
358	5	5	2019
358	47	5	2019
358	52	5	2019
358	53	5	2019
358	54	5	2019
359	220	5	2020
359	52	5	2020
359	57	5	2020
360	4	5	2020
360	52	5	2020
360	251	5	2020
360	283	5	2020
360	284	5	2020
360	53	5	2020
361	52	5	2021
361	53	5	2021
361	56	5	2021
361	54	5	2021
361	57	5	2021
362	24	5	2021
362	5	5	2021
362	54	5	2021
362	62	5	2021
362	55	5	2021
363	23	5	2020
363	4	5	2020
363	251	5	2020
363	47	5	2020
363	5	5	2020
363	52	5	2020
363	53	5	2020
363	54	5	2020
363	145	5	2020
363	55	5	2020
364	47	5	2021
364	52	5	2021
364	53	5	2021
364	54	5	2021
364	55	5	2021
364	146	5	2021
364	147	5	2021
365	51	5	2021
365	24	5	2021
365	47	5	2021
365	135	5	2021
365	52	5	2021
365	53	5	2021
365	54	5	2021
366	5	5	2019
366	52	5	2019
366	4	5	2019
366	55	5	2019
366	53	5	2019
366	257	5	2019
369	23	5	2020
369	51	5	2020
369	4	5	2020
369	5	5	2020
369	52	5	2020
369	53	5	2020
369	54	5	2020
369	55	5	2020
370	23	5	2022
370	0	5	2022
372	7	5	2022
372	14	5	2022
372	31	5	2022
372	271	5	2022
372	175	5	2022
373	24	5	2022
373	14	5	2022
373	162	5	2022
373	163	5	2022
373	15	5	2022
374	5	5	2021
374	14	5	2021
374	31	5	2021
374	195	5	2021
375	24	5	2021
375	14	5	2021
375	16	5	2021
375	37	5	2021
375	160	5	2021
376	5	5	2021
376	7	5	2021
376	14	5	2021
376	15	5	2021
377	24	5	2022
377	14	5	2022
377	15	5	2022
378	24	5	2022
378	70	5	2022
378	8	5	2022
378	14	5	2022
378	16	5	2022
378	31	5	2022
379	23	5	2022
379	4	5	2022
379	13	5	2022
379	5	5	2022
379	285	5	2022
379	7	5	2022
379	93	5	2022
379	14	5	2022
381	4	5	2021
381	286	5	2021
381	52	5	2021
381	7	5	2021
382	24	5	2022
382	7	5	2022
384	7	5	2022
384	15	5	2022
386	24	5	2022
386	47	5	2022
386	287	5	2022
386	215	5	2022
387	76	5	2021
387	206	5	2021
387	77	5	2021
387	79	5	2021
388	4	5	2022
388	5	5	2022
388	37	5	2022
388	7	5	2022
388	34	5	2022
388	25	5	2022
388	26	5	2022
388	193	5	2022
388	0	5	2022
388	16	5	2022
388	36	5	2022
388	20	5	2022
388	194	5	2022
388	195	5	2022
388	196	5	2022
388	286	5	2022
388	8	5	2022
388	27	5	2022
388	161	5	2022
388	14	5	2022
388	41	5	2022
388	191	5	2022
388	232	5	2022
388	15	5	2022
389	23	5	2022
389	5	5	2022
389	14	5	2022
389	15	5	2022
391	23	5	2022
391	159	5	2022
392	4	5	2021
392	24	5	2021
392	14	5	2021
392	15	5	2021
392	32	5	2021
392	84	5	2021
392	171	5	2021
393	5	5	2022
393	86	5	2022
393	91	5	2022
394	5	5	2021
394	7	5	2021
394	187	5	2021
394	218	5	2021
394	185	5	2021
394	129	5	2021
394	141	5	2021
394	181	5	2021
394	15	5	2021
394	288	5	2021
394	289	5	2021
395	186	5	2021
395	290	5	2021
395	44	5	2021
395	119	5	2021
395	40	5	2021
395	7	5	2021
395	8	5	2021
395	14	5	2021
395	121	5	2021
395	202	5	2021
395	120	5	2021
395	264	5	2021
396	5	5	2022
396	20	5	2022
396	245	5	2022
396	197	5	2022
397	5	5	2022
397	7	5	2022
397	14	5	2022
397	232	5	2022
397	191	5	2022
397	15	5	2022
398	23	5	2021
398	278	5	2021
398	24	5	2021
398	5	5	2021
398	52	5	2021
398	56	5	2021
398	57	5	2021
399	195	5	2022
399	26	5	2022
399	27	5	2022
399	14	5	2022
399	15	5	2022
399	239	5	2022
400	5	5	2022
400	44	5	2022
400	7	5	2022
400	8	5	2022
400	14	5	2022
400	191	5	2022
400	15	5	2022
402	7	5	2022
402	14	5	2022
402	193	5	2022
402	15	5	2022
402	122	5	2022
402	209	5	2022
402	185	5	2022
403	186	5	2015
403	258	5	2015
403	7	5	2015
403	291	5	2015
403	8	5	2015
403	15	5	2015
403	181	5	2015
403	176	5	2015
404	23	5	2022
404	15	5	2022
404	185	5	2022
404	192	5	2022
404	27	5	2022
405	24	5	2022
405	14	5	2022
406	23	5	2020
406	4	5	2020
406	47	5	2020
406	52	5	2020
406	53	5	2020
406	54	5	2020
406	69	5	2020
406	55	5	2020
406	146	5	2020
407	5	5	2022
407	2	5	2022
407	209	5	2022
407	237	5	2022
407	14	5	2022
407	191	5	2022
408	14	5	2022
408	15	5	2022
408	208	5	2022
408	168	5	2022
408	169	5	2022
408	98	5	2022
408	31	5	2022
409	216	5	2021
409	40	5	2021
409	28	5	2021
412	84	5	2022
412	14	5	2022
412	41	5	2022
412	36	5	2022
412	171	5	2022
412	172	5	2022
413	15	5	2022
413	47	5	2022
413	52	5	2022
413	56	5	2022
413	57	5	2022
413	66	5	2022
413	55	5	2022
413	74	5	2022
413	146	5	2022
415	14	5	2022
415	15	5	2022
415	171	5	2022
416	157	5	2022
416	15	5	2022
416	98	5	2022
417	104	5	2021
417	160	5	2021
419	10	5	2022
419	4	5	2022
419	0	5	2022
419	5	5	2022
419	7	5	2022
419	25	5	2022
419	14	5	2022
420	5	5	2022
420	7	5	2022
420	166	5	2022
422	188	5	2021
422	189	5	2021
422	190	5	2021
422	8	5	2021
422	14	5	2021
423	5	5	2022
423	15	5	2022
423	228	5	2022
423	140	5	2022
423	292	5	2022
423	181	5	2022
424	160	5	2022
424	159	5	2022
424	162	5	2022
425	5	5	2022
425	7	5	2022
426	156	5	2021
426	155	5	2021
426	97	5	2021
426	86	5	2021
426	91	5	2021
426	92	5	2021
427	24	5	2022
427	5	5	2022
427	7	5	2022
427	258	5	2022
427	8	5	2022
427	191	5	2022
427	14	5	2022
428	5	5	2021
428	47	5	2021
428	52	5	2021
428	56	5	2021
428	57	5	2021
428	65	5	2021
428	293	5	2021
428	125	5	2021
431	5	5	2022
431	14	5	2022
432	23	5	2022
432	4	5	2022
432	5	5	2022
432	7	5	2022
432	229	5	2022
433	52	5	2021
433	157	5	2021
433	58	5	2021
434	84	5	2022
434	30	5	2022
434	7	5	2022
435	23	5	2022
435	4	5	2022
435	47	5	2022
435	52	5	2022
435	53	5	2022
435	54	5	2022
435	145	5	2022
435	170	5	2022
435	55	5	2022
436	2	5	2022
436	5	5	2022
436	165	5	2022
436	14	5	2022
437	24	5	2022
437	8	5	2022
437	14	5	2022
437	15	5	2022
437	245	5	2022
438	15	5	2022
438	96	5	2022
438	63	5	2022
439	186	5	2022
439	7	5	2022
439	218	5	2022
439	262	5	2022
439	187	5	2022
439	258	5	2022
439	57	5	2022
439	55	5	2022
439	291	5	2022
440	44	5	2020
440	136	5	2020
440	78	5	2020
440	52	5	2020
440	106	5	2020
440	56	5	2020
440	110	5	2020
440	137	5	2020
441	284	5	2018
441	52	5	2018
441	283	5	2018
441	251	5	2018
441	294	5	2018
441	52	5	2018
441	4	5	2018
443	76	5	2019
443	63	5	2019
443	88	5	2019
443	77	5	2019
444	23	5	2020
444	51	5	2020
444	4	5	2020
444	47	5	2020
444	5	5	2020
444	52	5	2020
444	53	5	2020
444	54	5	2020
444	55	5	2020
444	74	5	2020
444	257	5	2020
448	23	5	2019
448	4	5	2019
448	251	5	2019
448	47	5	2019
448	5	5	2019
448	52	5	2019
448	53	5	2019
448	54	5	2019
448	55	5	2019
448	145	5	2019
449	23	5	2018
449	52	5	2018
449	56	5	2018
449	56	5	2018
449	71	5	2018
450	23	5	2020
450	4	5	2020
450	53	5	2020
450	54	5	2020
450	269	5	2020
450	282	5	2020
453	4	5	2019
453	5	5	2019
453	47	5	2019
453	52	5	2019
453	53	5	2019
453	54	5	2019
453	69	5	2019
453	55	5	2019
454	51	5	2019
454	52	5	2019
454	5	5	2019
454	47	5	2019
454	152	5	2019
454	4	5	2019
455	51	5	2021
455	47	5	2021
455	251	5	2021
455	148	5	2021
455	52	5	2021
455	54	5	2021
455	55	5	2021
455	74	5	2021
455	65	5	2021
456	23	5	2019
456	51	5	2019
456	135	5	2019
456	5	5	2019
456	52	5	2019
458	23	5	2020
458	51	5	2020
458	4	5	2020
458	5	5	2020
458	47	5	2020
458	52	5	2020
458	53	5	2020
458	54	5	2020
458	69	5	2020
458	55	5	2020
459	23	5	2020
459	4	5	2020
459	5	5	2020
459	47	5	2020
459	52	5	2020
459	226	5	2020
459	53	5	2020
459	54	5	2020
460	22	5	2020
460	251	5	2020
460	275	5	2020
460	23	5	2020
460	281	5	2020
460	283	5	2020
460	52	5	2020
460	5	5	2020
461	23	5	2020
461	4	5	2020
461	47	5	2020
461	5	5	2020
461	52	5	2020
461	53	5	2020
461	54	5	2020
462	23	5	2021
462	4	5	2021
462	47	5	2021
462	52	5	2021
462	53	5	2021
464	4	5	2021
464	5	5	2021
464	47	5	2021
464	52	5	2021
464	53	5	2021
464	54	5	2021
464	69	5	2021
464	145	5	2021
464	55	5	2021
464	74	5	2021
465	40	5	2020
465	33	5	2020
465	44	5	2020
466	88	5	2020
466	52	5	2020
466	53	5	2020
466	62	5	2020
466	282	5	2020
466	295	5	2020
467	52	5	2021
467	53	5	2021
467	55	5	2021
467	82	5	2021
467	142	5	2021
469	23	5	2021
469	4	5	2021
469	47	5	2021
469	52	5	2021
469	53	5	2021
469	54	5	2021
469	145	5	2021
469	252	5	2021
470	52	5	2021
470	53	5	2021
470	57	5	2021
471	23	5	2020
471	4	5	2020
471	53	5	2020
471	282	5	2020
471	200	5	2020
471	143	5	2020
472	56	5	2022
472	71	5	2022
472	52	5	2022
473	23	5	2021
473	51	5	2021
473	4	5	2021
473	53	5	2021
473	54	5	2021
475	54	5	2019
475	53	5	2019
475	145	5	2019
475	23	5	2019
475	51	5	2019
475	4	5	2019
475	52	5	2019
477	23	5	2020
477	52	5	2020
477	53	5	2020
477	55	5	2020
478	23	5	2021
478	4	5	2021
478	5	5	2021
478	47	5	2021
478	52	5	2021
478	53	5	2021
478	54	5	2021
479	23	5	2020
479	5	5	2020
479	3	5	2020
479	7	5	2020
480	23	5	2021
480	4	5	2021
480	57	5	2021
480	56	5	2021
481	23	5	2021
481	93	5	2021
481	52	5	2021
481	56	5	2021
482	23	5	2021
482	51	5	2021
482	4	5	2021
482	52	5	2021
482	53	5	2021
482	54	5	2021
483	23	5	2020
483	51	5	2020
483	4	5	2020
483	52	5	2020
483	53	5	2020
483	54	5	2020
483	145	5	2020
484	52	5	2022
484	57	5	2022
484	114	5	2022
484	80	5	2022
484	110	5	2022
485	4	5	2021
485	5	5	2021
485	52	5	2021
485	53	5	2021
487	5	5	2021
487	208	5	2021
487	34	5	2021
487	7	5	2021
488	4	5	2020
488	47	5	2020
488	52	5	2020
488	53	5	2020
488	54	5	2020
489	5	5	2022
489	96	5	2022
489	50	5	2022
489	300	5	2022
489	65	5	2022
489	52	5	2022
489	71	5	2022
489	55	5	2022
489	74	5	2022
490	88	5	2022
490	52	5	2022
490	53	5	2022
490	62	5	2022
490	282	5	2022
491	47	5	2022
491	52	5	2022
491	53	5	2022
491	54	5	2022
491	55	5	2022
491	146	5	2022
491	147	5	2022
493	23	5	2019
493	5	5	2019
493	46	5	2019
493	47	5	2019
493	61	5	2019
493	52	5	2019
493	56	5	2019
494	5	5	2022
494	28	5	2022
494	63	5	2022
494	30	5	2022
494	222	5	2022
494	35	5	2022
494	269	5	2022
495	23	5	2020
495	51	5	2020
495	4	5	2020
495	5	5	2020
495	47	5	2020
495	52	5	2020
495	53	5	2020
495	54	5	2020
495	55	5	2020
495	53	5	2020
497	23	5	2022
497	5	5	2022
497	4	5	2022
497	47	5	2022
497	52	5	2022
497	53	5	2022
497	54	5	2022
497	57	5	2022
497	55	5	2022
497	74	5	2022
497	131	5	2022
498	186	5	2022
498	85	5	2022
501	5	5	2022
501	47	5	2022
501	52	5	2022
501	56	5	2022
503	23	5	2022
503	4	5	2022
503	47	5	2022
503	52	5	2022
503	53	5	2022
503	54	5	2022
503	55	5	2022
504	23	5	2022
504	4	5	2022
504	47	5	2022
504	52	5	2022
504	53	5	2022
504	55	5	2022
504	131	5	2022
507	5	5	2021
507	29	5	2021
507	7	5	2021
507	56	5	2021
507	57	5	2021
507	207	5	2021
507	301	5	2021
508	23	5	2021
508	51	5	2021
508	5	5	2021
508	4	5	2021
508	47	5	2021
508	52	5	2021
508	53	5	2021
508	54	5	2021
509	4	5	2022
509	52	5	2022
509	53	5	2022
509	54	5	2022
509	55	5	2022
509	302	5	2022
509	81	5	2022
509	145	5	2022
510	51	5	2022
510	251	5	2022
510	52	5	2022
510	53	5	2022
510	65	5	2022
510	55	5	2022
510	82	5	2022
510	147	5	2022
511	135	5	2021
511	251	5	2021
511	57	5	2021
512	254	5	2020
512	73	5	2020
512	44	5	2020
513	23	5	2022
513	51	5	2022
513	4	5	2022
513	5	5	2022
513	47	5	2022
513	53	5	2022
513	54	5	2022
513	55	5	2022
519	23	5	2022
519	51	5	2022
519	5	5	2022
519	47	5	2022
519	4	5	2022
519	52	5	2022
519	53	5	2022
519	54	5	2022
519	69	5	2022
519	55	5	2022
520	23	5	2019
520	4	5	2019
520	5	5	2019
520	52	5	2019
521	23	5	2022
521	157	5	2022
521	52	5	2022
522	23	5	2019
522	4	5	2019
522	220	5	2019
523	23	5	2020
523	51	5	2020
523	4	5	2020
523	47	5	2020
523	52	5	2020
523	53	5	2020
523	54	5	2020
523	55	5	2020
526	28	5	2022
526	65	5	2022
526	57	5	2022
526	222	5	2022
527	47	5	2022
527	4	5	2022
527	52	5	2022
527	53	5	2022
527	145	5	2022
527	55	5	2022
527	131	5	2022
527	54	5	2022
529	4	5	2022
529	52	5	2022
529	53	5	2022
529	55	5	2022
529	74	5	2022
529	81	5	2022
531	104	5	2022
531	211	5	2022
531	226	5	2022
531	53	5	2022
531	54	5	2022
531	80	5	2022
533	23	5	2021
533	51	5	2021
533	4	5	2021
533	5	5	2021
533	52	5	2021
533	53	5	2021
533	54	5	2021
535	5	5	2022
535	52	5	2022
535	56	5	2022
535	57	5	2022
535	65	5	2022
535	68	5	2022
535	138	5	2022
538	52	5	2022
538	54	5	2022
538	57	5	2022
538	65	5	2022
538	138	5	2022
539	51	5	2022
539	251	5	2022
539	53	5	2022
539	54	5	2022
539	55	5	2022
539	74	5	2022
539	65	5	2022
539	83	5	2022
540	222	5	2021
540	304	5	2021
540	54	5	2021
540	55	5	2021
541	23	5	2021
541	4	5	2021
541	47	5	2021
541	52	5	2021
541	53	5	2021
541	54	5	2021
541	83	5	2021
542	23	5	2018
542	5	5	2018
542	46	5	2018
542	47	5	2018
542	61	5	2018
542	52	5	2018
542	56	5	2018
546	4	5	2017
546	305	5	2017
546	220	5	2017
546	152	5	2017
547	255	5	2018
547	220	5	2018
547	225	5	2018
548	4	5	2017
548	24	5	2017
548	294	5	2017
548	222	5	2017
549	5	5	2019
549	4	5	2019
549	262	5	2019
549	174	5	2019
549	53	5	2019
549	288	5	2019
550	135	5	2018
550	30	5	2018
550	5	5	2018
550	44	5	2018
550	29	5	2018
550	3	5	2018
550	7	5	2018
550	25	5	2018
551	47	5	2020
551	306	5	2020
551	220	5	2020
551	104	5	2020
551	222	5	2020
551	214	5	2020
551	307	5	2020
551	215	5	2020
551	121	5	2020
552	23	5	2016
552	44	5	2016
552	10	5	2016
552	11	5	2016
553	308	5	2018
553	47	5	2018
553	49	5	2018
553	52	5	2018
554	305	5	2018
554	5	5	2018
554	4	5	2018
554	52	5	2018
554	152	5	2018
554	282	5	2018
556	136	5	2019
556	77	5	2019
556	80	5	2019
556	110	5	2019
556	259	5	2019
557	119	5	2019
557	290	5	2019
557	33	5	2019
557	202	5	2019
558	23	5	2020
558	5	5	2020
558	47	5	2020
558	50	5	2020
558	52	5	2020
558	56	5	2020
558	304	5	2020
558	125	5	2020
559	23	5	2018
559	5	5	2018
559	11	5	2018
560	177	5	2016
560	253	5	2016
560	241	5	2016
561	23	5	2017
561	5	5	2017
561	10	5	2017
561	72	5	2017
561	47	5	2017
561	61	5	2017
563	28	5	2019
563	80	5	2019
563	52	5	2019
563	309	5	2019
563	266	5	2019
563	110	5	2019
563	114	5	2019
565	186	5	2019
565	52	5	2019
565	226	5	2019
565	134	5	2019
566	104	5	2020
566	214	5	2020
566	226	5	2020
566	268	5	2020
566	224	5	2020
566	225	5	2020
566	287	5	2020
566	215	5	2020
566	310	5	2020
567	23	5	2017
567	47	5	2017
567	49	5	2017
567	52	5	2017
568	23	5	2018
568	5	5	2018
568	72	5	2018
568	47	5	2018
568	48	5	2018
568	49	5	2018
568	50	5	2018
568	56	5	2018
568	311	5	2018
569	4	5	2020
569	47	5	2020
569	71	5	2020
569	53	5	2020
569	131	5	2020
569	55	5	2020
569	74	5	2020
569	82	5	2020
570	23	5	2020
570	51	5	2020
570	4	5	2020
570	5	5	2020
570	47	5	2020
570	52	5	2020
570	53	5	2020
570	54	5	2020
570	55	5	2020
570	143	5	2020
571	275	5	2019
571	251	5	2019
571	312	5	2019
571	313	5	2019
571	53	5	2019
571	52	5	2019
571	54	5	2019
571	284	5	2019
572	5	5	2020
572	52	5	2020
572	74	5	2020
572	56	5	2020
572	57	5	2020
572	304	5	2020
572	140	5	2020
573	23	5	2020
573	157	5	2020
573	52	5	2020
573	58	5	2020
575	45	5	2020
575	50	5	2020
575	115	5	2020
575	314	5	2020
575	52	5	2020
575	65	5	2020
575	66	5	2020
575	57	5	2020
575	261	5	2020
576	5	5	2019
576	93	5	2019
576	211	5	2019
576	53	5	2019
576	56	5	2019
576	57	5	2019
577	80	5	2019
577	104	5	2019
577	53	5	2019
577	211	5	2019
577	315	5	2019
577	110	5	2019
577	112	5	2019
578	152	5	2019
578	314	5	2019
578	222	5	2019
580	5	5	2019
580	52	5	2019
580	53	5	2019
580	52	5	2019
580	53	5	2019
580	264	5	2019
580	56	5	2019
580	118	5	2019
580	47	5	2019
580	304	5	2019
581	173	5	2018
581	23	5	2018
581	5	5	2018
581	84	5	2018
581	104	5	2018
581	281	5	2018
582	46	5	2019
582	52	5	2019
582	56	5	2019
582	158	5	2019
583	23	5	2020
583	5	5	2020
583	7	5	2020
583	47	5	2020
583	52	5	2020
583	56	5	2020
583	57	5	2020
583	65	5	2020
584	52	5	2018
584	313	5	2018
584	4	5	2018
584	275	5	2018
586	313	5	2019
586	4	5	2019
586	275	5	2019
586	55	5	2019
586	52	5	2019
586	297	5	2019
587	88	5	2019
587	52	5	2019
587	53	5	2019
587	62	5	2019
587	282	5	2019
588	23	5	2019
588	5	5	2019
588	7	5	2019
588	40	5	2019
589	23	5	2018
589	5	5	2018
589	29	5	2018
589	0	5	2018
589	7	5	2018
590	52	5	2019
590	56	5	2019
590	110	5	2019
590	266	5	2019
590	88	5	2019
590	44	5	2019
590	52	5	2019
590	56	5	2019
590	110	5	2019
590	266	5	2019
590	104	5	2019
590	62	5	2019
590	115	5	2019
592	24	5	2017
592	280	5	2017
592	5	5	2017
592	286	5	2017
592	7	5	2017
593	135	5	2017
593	5	5	2017
593	316	5	2017
593	23	5	2017
595	47	5	2020
595	306	5	2020
595	222	5	2020
595	215	5	2020
595	57	5	2020
595	317	5	2020
596	135	5	2019
596	52	5	2019
596	318	5	2019
597	51	5	2020
597	47	5	2020
597	52	5	2020
597	53	5	2020
597	145	5	2020
597	54	5	2020
597	170	5	2020
597	55	5	2020
597	81	5	2020
597	83	5	2020
601	23	5	2020
601	5	5	2020
601	46	5	2020
601	47	5	2020
601	50	5	2020
601	52	5	2020
601	54	5	2020
601	56	5	2020
601	57	5	2020
601	66	5	2020
601	133	5	2020
605	77	5	2020
605	179	5	2020
605	222	5	2020
605	319	5	2020
606	23	5	2019
606	5	5	2019
606	46	5	2019
606	47	5	2019
606	52	5	2019
606	56	5	2019
606	320	5	2019
607	5	5	2020
607	28	5	2020
607	63	5	2020
607	30	5	2020
607	35	5	2020
607	269	5	2020
607	263	5	2020
608	5	5	2020
608	44	5	2020
608	54	5	2020
608	52	5	2020
608	53	5	2020
609	321	5	2018
609	306	5	2018
609	220	5	2018
609	104	5	2018
609	222	5	2018
609	214	5	2018
610	131	5	2021
610	322	5	2021
610	53	5	2021
610	52	5	2021
610	5	5	2021
610	51	5	2021
612	5	5	2021
612	44	5	2021
612	40	5	2021
612	7	5	2021
612	52	5	2021
612	54	5	2021
614	24	5	2020
614	47	5	2020
614	214	5	2020
614	104	5	2020
614	62	5	2020
614	225	5	2020
615	47	5	2020
615	265	5	2020
615	52	5	2020
615	97	5	2020
615	222	5	2020
615	153	5	2020
617	45	5	2020
617	5	5	2020
617	63	5	2020
617	201	5	2020
617	47	5	2020
617	222	5	2020
617	57	5	2020
618	52	5	2020
618	56	5	2020
618	57	5	2020
618	115	5	2020
618	114	5	2020
618	80	5	2020
618	110	5	2020
618	298	5	2020
619	23	5	2018
619	5	5	2018
619	34	5	2018
619	47	5	2018
619	50	5	2018
619	323	5	2018
619	86	5	2018
620	47	5	2020
620	52	5	2020
620	53	5	2020
620	54	5	2020
620	55	5	2020
620	117	5	2020
620	296	5	2020
622	23	5	2019
622	72	5	2019
622	324	5	2019
622	265	5	2019
622	325	5	2019
622	326	5	2019
622	327	5	2019
623	88	5	2021
623	44	5	2021
623	52	5	2021
623	56	5	2021
623	110	5	2021
623	266	5	2021
623	104	5	2021
623	62	5	2021
625	76	5	2020
625	77	5	2020
625	78	5	2020
625	80	5	2020
625	110	5	2020
626	10	5	2020
626	69	5	2020
626	47	5	2020
626	265	5	2020
626	62	5	2020
626	328	5	2020
626	149	5	2020
627	313	5	2017
627	312	5	2017
627	135	5	2017
627	52	5	2017
628	23	5	2020
628	51	5	2020
628	255	5	2020
628	52	5	2020
628	152	5	2020
628	57	5	2020
628	158	5	2020
632	45	5	2018
632	5	5	2018
632	46	5	2018
632	47	5	2018
632	48	5	2018
632	49	5	2018
632	50	5	2018
633	122	5	2020
633	177	5	2020
633	184	5	2020
633	5	5	2020
633	29	5	2020
633	28	5	2020
633	7	5	2020
634	278	5	2018
634	312	5	2018
634	73	5	2018
634	316	5	2018
634	6	5	2018
634	47	5	2018
635	5	5	2019
635	329	5	2019
635	330	5	2019
635	211	5	2019
635	201	5	2019
635	253	5	2019
635	241	5	2019
636	23	5	2019
636	47	5	2019
636	52	5	2019
636	266	5	2019
636	56	5	2019
636	57	5	2019
638	44	5	2019
638	52	5	2019
638	56	5	2019
638	57	5	2019
638	211	5	2019
640	251	5	2019
640	148	5	2019
640	52	5	2019
640	53	5	2019
640	54	5	2019
640	303	5	2019
640	81	5	2019
642	5	5	2021
642	15	5	2021
642	55	5	2021
642	52	5	2021
642	56	5	2021
642	133	5	2021
642	65	5	2021
642	57	5	2021
643	1	5	2019
643	0	5	2019
643	3	5	2019
643	16	5	2019
643	16	5	2019
644	5	5	2021
644	35	5	2021
644	47	5	2021
644	53	5	2021
644	57	5	2021
646	5	5	2020
646	253	5	2020
646	84	5	2020
646	222	5	2020
647	5	5	2018
647	329	5	2018
647	330	5	2018
647	211	5	2018
647	201	5	2018
648	195	5	2020
648	194	5	2020
648	196	5	2020
648	159	5	2020
648	52	5	2020
648	157	5	2020
650	52	5	2021
650	134	5	2021
650	95	5	2021
650	93	5	2021
651	28	5	2019
651	29	5	2019
651	42	5	2019
651	7	5	2019
652	5	5	2020
652	104	5	2020
652	105	5	2020
652	7	5	2020
652	106	5	2020
652	107	5	2020
652	108	5	2020
652	109	5	2020
653	23	5	2019
653	47	5	2019
653	52	5	2019
653	152	5	2019
653	47	5	2019
653	52	5	2019
653	152	5	2019
654	23	5	2020
654	4	5	2020
654	5	5	2020
654	52	5	2020
654	53	5	2020
654	277	5	2020
654	311	5	2020
654	57	5	2020
656	214	5	2021
656	225	5	2021
656	215	5	2021
656	309	5	2021
656	310	5	2021
656	125	5	2021
656	317	5	2021
657	104	5	2021
657	226	5	2021
657	211	5	2021
657	235	5	2021
657	234	5	2021
657	227	5	2021
659	5	5	2020
659	52	5	2020
659	185	5	2020
659	129	5	2020
660	254	5	2020
660	186	5	2020
660	73	5	2020
660	44	5	2020
661	5	5	2021
661	7	5	2021
661	52	5	2021
661	54	5	2021
662	56	5	2021
662	57	5	2021
662	66	5	2021
664	16	5	2019
664	19	5	2019
664	3	5	2019
664	0	5	2019
664	1	5	2019
665	23	5	2021
665	5	5	2021
665	52	5	2021
665	56	5	2021
665	57	5	2021
665	65	5	2021
665	68	5	2021
665	138	5	2021
669	47	5	2019
669	52	5	2019
669	56	5	2019
672	173	5	2020
672	23	5	2020
672	5	5	2020
672	238	5	2020
673	23	5	2021
673	51	5	2021
673	4	5	2021
673	52	5	2021
673	53	5	2021
673	54	5	2021
673	57	5	2021
673	55	5	2021
674	4	5	2019
674	0	5	2019
674	5	5	2019
674	34	5	2019
674	7	5	2019
674	25	5	2019
674	49	5	2019
674	50	5	2019
674	56	5	2019
674	295	5	2019
675	63	5	2019
675	77	5	2019
675	34	5	2019
675	241	5	2019
676	63	5	2021
676	77	5	2021
676	78	5	2021
676	89	5	2021
676	260	5	2021
676	52	5	2021
677	5	5	2019
677	7	5	2019
677	9	5	2019
677	177	5	2019
677	151	5	2019
679	23	5	2018
679	333	5	2018
679	325	5	2018
680	312	5	2020
680	313	5	2020
680	251	5	2020
680	275	5	2020
680	284	5	2020
680	148	5	2020
680	334	5	2020
680	294	5	2020
680	52	5	2020
680	54	5	2020
680	71	5	2020
680	53	5	2020
680	145	5	2020
680	55	5	2020
681	23	5	2021
681	47	5	2021
681	56	5	2021
681	52	5	2021
681	65	5	2021
681	16	5	2021
684	76	5	2020
684	63	5	2020
684	136	5	2020
684	90	5	2020
684	110	5	2020
684	40	5	2020
684	335	5	2020
685	105	5	2019
685	222	5	2019
685	313	5	2019
685	4	5	2019
685	297	5	2019
686	23	5	2020
686	52	5	2020
686	54	5	2020
686	188	5	2020
686	55	5	2020
686	14	5	2020
688	23	5	2020
688	24	5	2020
688	5	5	2020
688	7	5	2020
688	25	5	2020
688	50	5	2020
688	52	5	2020
688	56	5	2020
688	57	5	2020
689	62	5	2020
689	48	5	2020
689	47	5	2020
689	56	5	2020
689	61	5	2020
689	5	5	2020
689	60	5	2020
690	5	5	2019
690	221	5	2019
690	106	5	2019
692	5	5	2020
692	47	5	2020
692	52	5	2020
692	53	5	2020
692	54	5	2020
692	55	5	2020
692	153	5	2020
693	77	5	2019
693	222	5	2019
693	279	5	2019
693	226	5	2019
693	279	5	2019
695	251	5	2021
695	148	5	2021
695	52	5	2021
695	53	5	2021
695	54	5	2021
695	303	5	2021
697	5	5	2018
697	329	5	2018
697	330	5	2018
697	211	5	2018
697	201	5	2018
699	148	5	2021
699	334	5	2021
699	275	5	2021
699	53	5	2021
699	313	5	2021
699	52	5	2021
699	336	5	2021
699	248	5	2021
700	52	5	2021
700	56	5	2021
700	57	5	2021
700	62	5	2021
700	115	5	2021
700	295	5	2021
701	4	5	2021
701	47	5	2021
701	71	5	2021
701	53	5	2021
701	54	5	2021
701	55	5	2021
701	322	5	2021
701	322	5	2021
703	23	5	2019
703	5	5	2019
703	47	5	2019
703	48	5	2019
703	211	5	2019
703	53	5	2019
704	5	5	2021
704	174	5	2021
705	52	5	2021
705	47	5	2021
706	304	5	2020
706	57	5	2020
706	125	5	2020
706	65	5	2020
707	23	5	2018
707	5	5	2018
707	220	5	2018
708	5	5	2019
708	9	5	2019
708	47	5	2019
708	50	5	2019
708	52	5	2019
708	56	5	2019
709	23	5	2021
709	4	5	2021
709	5	5	2021
709	247	5	2021
709	7	5	2021
709	151	5	2021
709	52	5	2021
709	248	5	2021
709	273	5	2021
711	5	5	2020
711	299	5	2020
711	126	5	2020
711	52	5	2020
711	56	5	2020
711	50	5	2020
711	57	5	2020
714	23	5	2021
714	5	5	2021
714	47	5	2021
