paper_id,models,link,title,year
459,POP;ITEMKNN;BPRMF;FPMC;GRU4REC;TIMELSTM;NARM;STAMP;ISLF;PAN,https://arxiv.org/pdf/2006.15346.pdf,Modeling Long-Term and Short-Term Interests with Parallel Attentions for Session-based Recommendation,2020
460,VAE;BAYES;SKNN;VSKNN;POP;PRNN;IKNN;SSKNN;GRU4REC;BPRMF,https://link.springer.com/article/10.1007/s11257-020-09269-1,Using autoencoders for session-based job recommendations,2020
461,POP;ITEMKNN;FPMC;BPR;GRU4REC;NARM;STAMP;RELAVAR;CRM;VASERDA,https://www.sciencedirect.com/science/article/am/pii/S0925231220301545,Session-based Recommendation via Flow-based Deep Generative Networks and Bayesian Inference,2020
462,POP;ITEMKNN;FPMC;GRU4REC;NARM;STAMP;CYBERBERT,https://www.researchgate.net/profile/Ehsan-Amjadian/publication/352228939_CyberBERT_A_Deep_Dynamic-State_Session-Based_Recommender_System_for_Cyber_Threat_Recognition/links/60c2c649a6fdcc2e613181c2/CyberBERT-A-Deep-Dynamic-State-Session-Based-Recommender-System-for-Cyber-Threat-Recognition.pdf,CyberBERT: A Deep Dynamic-state Session-based Recommender System for Cyber Threat Recognition,2021
464,ITEMKNN;BPRMF;FPMC;GRU4REC;NARM;STAMP;REPEATNET;CSRM;SRGNN;GCSAN;TAGNN;LESSR;SRSAN,https://arxiv.org/ftp/arxiv/papers/2102/2102.01922.pdf,Session-based Recommendation with SelfAttention Networks,2021
465,DMF;AUTOREC;SVD;NCEDMF,https://www.cgv-conf.org/wp-content/uploads/2020/07/01_202011L017_F060.pdf,A Product Recommendation Model Based on Recurrent Neural Network,2020
466,DNN;GRU4REC;NARM;SHAN;BINN;SDM;SRU2B,https://www.researchgate.net/profile/Fei-Sun-41/publication/344894750_Unclicked_User_Behaviors_Enhanced_SequentialRecommendation/links/604756814585154e8c87e038/Unclicked-User-Behaviors-Enhanced-SequentialRecommendation.pdf,Unclicked User Behaviors Enhanced Sequential Recommendation,2020
467,GRU4REC;NARM;SRGNN;LESSR;MGNNSPRED;MBGCN;MKMSR;MGCNET,https://arxiv.org/pdf/2109.11903.pdf,Multi-behavior Graph Contextual Aware Network for Session-based Recommendation,2021
469,POP;ITEMKNN;FPMC;GRU4REC;NARM;STAMP;CSRM;COSAN;SRGNN;GCEGNN;BGNN;SRGIFM;SRGICM,https://arxiv.org/pdf/2011.10173.pdf,Exploring Global Information for Session-based Recommendation,2021
470,GRU4REC;NARM;SASREC;BERT4REC,https://arxiv.org/pdf/2107.13045.pdf,A Case Study on Sampling Strategies for Evaluating Neural Sequential Item Recommendation Models,2021
471,POP;ITEMKNN;NARM;I3GN;BINN;APGNN;TAGNN,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9195431,A Time-Aware Graph Neural Network for Session-Based Recommendation,2020
472,CASER;NEXTITNET;GRU4REC;LSTM4REC;SRMN;TSC,https://arxiv.org/pdf/2004.13401.pdf,CmnRec: Sequential Recommendations with Chunk-accelerated Memory Network,2022
473,POP;SPOP;ITEMKNN;NARM;STAMP;CB,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9422813,Real Estate Recommendation Approach for Solving the Item Cold-Start Problem,2021
475,STAMP;NETASTAMP;NARM;CSRM;NETANARM;POP;SPOP;ITEMKNN;GRU4REC,https://arxiv.org/pdf/1909.11252.pdf,NEIGHBORHOOD-ENHANCED AND TIME-AWARE MODEL FOR SESSION BASED RECOMMENDATION,2019
477,POP;GRU4REC;NARM;SRGNN;AIGNN,http://ksiresearch.org/seke/seke20paper/paper041.pdf,A Session-based Job Recommendation System Combining Area Knowledge and Interest Graph Neural Networks,2020
478,POP;ITEMKNN;BPRMF;FPMC;GRU4REC;NARM;STAMP;SRGNN,https://arxiv.org/ftp/arxiv/papers/2103/2103.15514.pdf,CONTEXT-AWARE SHORT-TERM INTEREST FIRST MODEL FOR SESSION-BASED RECOMMENDATION,2021
479,POP;BPR;CDAE;NEUMF;RNN4REC;CNN4REC;KPRN;ABLAH,https://arxiv.org/pdf/2008.04185.pdf,Path-Based Reasoning over Heterogeneous Networks for Recommendation via Bidirectional Modeling,2020
480,POP;ITEMKNN;SASREC;CASER;NARM,https://arxiv.org/pdf/2103.06138.pdf,Hybrid Model with Time Modeling for Sequential Recommender Systems,2021
481,MOSTPOP;NFM;GRU4REC;CASER;NEXTITNET;SKIPREC,https://ojs.aaai.org/index.php/AAAI/article/view/16518/16325,A User-Adaptive Layer Selection Framework for Very Deep Sequential Recommender Models,2021
482,POP;SPOP;ITEMKNN;GRU4REC;NARM;STAMP;SRGNN;MURZIM,https://arxiv.org/pdf/2103.05923.pdf,Improving Sequential Recommendation with Attribute-augmented Graph Neural Networks,2021
483,POP;SPOP;ITEMKNN;SRKNN;GRU4REC;NARM;STAMP;CSRM;TSCIA,http://staff.ustc.edu.cn/~lszhuang/Doc/2020-ICME-SBR.pdf,TIME-SENSITIVE COLLABORATIVE INTEREST AWARE MODEL FOR SESSION-BASED RECOMMENDATION,2020
484,GRU4REC;SASREC;MIMN;DIN;DIEN;UBR4CTR;NIIN,https://epubs.siam.org/doi/pdf/10.1137/1.9781611977172.60,A Non-sequential Approach to Deep User Interest Model for CTR Prediction,2022
485,ITEMKNN;BPRMF;GRU4REC;NARM;SRGNN;CCNSR,https://www.mdpi.com/2227-7390/9/12/1392/pdf,Collaborative Co-Attention Network for Session-Based Recommendation,2021
487,BPR;HYPERML;CML;NEUMF;TRANSE;TRANSH;DISTMUL;ROTATE;ROTREFEU;ROTREFHYY;MURE;MURP,https://arxiv.org/pdf/2109.09358.pdf,Augmenting the User-Item Graph with Textual Similarity Models,2021
488,ITEMKNN;FPMC;GRU4REC;NARM;STAMP,https://www.researchgate.net/profile/Ehsan-Amjadian/publication/340721393_SESSNET_A_DEEP_HYBRID-STATE_SESSION-BASED_RECOMMENDER_SYSTEM_A_PREPRINT/links/5e9a360e92851c2f52aa68fb/SESSNET-A-DEEP-HYBRID-STATE-SESSION-BASED-RECOMMENDER-SYSTEM-A-PREPRINT.pdf,SESSNET: A DEEP HYBRID-STATE SESSION-BASED RECOMMENDER SYSTEM,2020
489,BPR;RIPPLENET;TRANSREC;PGPR;ADAC;BERT4REC;GRU4REC;NEXTITNET;SRGNN;GCSAN;SASREC;TIMELYREC;PGPR,https://arxiv.org/pdf/2108.02634.pdf,Time-aware Path Reasoning on Knowledge Graph for Recommendation,2022
490,DNN;GRU4REC;NARM;SHAN;BINN;SDM;XDM,https://arxiv.org/pdf/2010.12837.pdf,XDM: Improving Sequential Deep Matching with Unclicked User Behaviors for Recommender System,2022
491,FPMC;GRU4REC;NARM;STAMP;SRGNN;GCEGNN;S2DHCN;COTREC;MGS,https://scholar.archive.org/work/y6kk4u4rojepdotmvejgc35v4q/access/wayback/https://dl.acm.org/doi/pdf/10.1145/3477495.3531935,An Attribute-Driven Mirror Graph Network for Session-based Recommendation,2022
493,POP;BPRMF;FMC;FPMC;FOSSIL;GRU4REC;CASER;QRREC;ABSGAIN;RELGAIN,https://arxiv.org/pdf/1902.09849.pdf,Multi-Scale Quasi-RNN for Next Item Recommendation,2019
494,BPR;MLP;FM;FISM;GRU;NAIS;NASR;HRL,https://2022.ecmlpkdd.org/wp-content/uploads/2022/09/sub_229.pdf,Meta Hierarchical Reinforced Learning to Rank for Recommendation: A Comprehensive Study in MOOCs,2022
495,POP;SPOP;ITEMKNN;BPRMF;FPMC;GRU4REC;NARM;STAMP;SRGNN;NARE;NARM,https://sigir-ecom.github.io/ecom2020/ecom20Papers/paper31.pdf,Improved Session based Recommendation using Graph-based Item Embedding,2020
497,POP;BPRMF;ITEMKNN;FPMC;GRU4REC;NARM;STAMP;SASREC;SRGNN;GCSAN;FGNN;TAGNN;LESSR,https://scholar.archive.org/work/gmeqvnfjmnbsnlq6nudsz62hk4/access/wayback/https://dl.acm.org/doi/pdf/10.1145/3532192,Modeling Cross-session Information with Multi-interest Graph Neural Networks for the Next-item Recommendation,2022
498,PMF;DEEPCONN;DATT;AHN;DRRLMNC;RRN;DRRBOW;DRRLMC,https://arxiv.org/pdf/2110.14747.pdf,Dynamic Review-based Recommenders,2022
501,BPRMF;FPMC;GRU4REC;CASER;NEXTITNET;RECCONREC;SGPD,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9866059,Learning Sequential General Pattern and Dependency via Hybrid Neural Model for Session-Based Recommendation,2022
503,POP;ITEMKNN;FPMC;GRU4REC;NARM;STAMP;SRGNN;GCSAN;GHDAN,https://www.itm-conferences.org/articles/itmconf/pdf/2022/07/itmconf_cccar2022_02032.pdf,Graph hierarchical dwell-time attention network for session-based recommendation,2022
504,POP;ITEMKNN;FPMC;GRU4REC;NARM;SRGNN;FGNN;LESSR,https://arxiv.org/pdf/2201.10782.pdf,CAUSALITY AND CORRELATION GRAPH MODELING FOR EFFECTIVE AND EXPLAINABLE SESSION-BASED RECOMMENDATION,2022
505,BPRMF;YPUTUBEDNN;WAVENETCNN;GRU4REC;ASASRS,https://arxiv.org/pdf/1909.05414.pdf,Time-weighted Attentional Session-Aware Recommender System,2019
507,BPR;GMF;NEUMF;CASER;SASREC;AMR;AMASS;AMASR;CAR;HYPERTENET,https://arxiv.org/pdf/2110.01467.pdf,HyperTeNet: Hypergraph and Transformer-based Neural Network for Personalized List Continuation,2021
508,POP;SPOP;BPRMF;ITEMKNN;FPMC;GRU4REC;NARM;STAMP;SRGNN;TAGNN;DGTN,https://www.hindawi.com/journals/cin/2021/7266960/,Session Recommendation Model Based on Context-Aware and Gated Graph Neural Networks,2021
509,ITEMKNN;GFPMC;GRU4REC;NARM;STAMP;SRGNN;DPAN4REC;SLIST;NISER;CSRM;STAN,https://www.hindawi.com/journals/misy/2022/1879367/,Session-Based Recommendation with GNN and Time-Aware Memory Network,2022
510,SPOP;SKNN;GRU4REC;NARM;BERT4REC;SRGNN;LESSR;S2DHCN;COTREC;COHHN,https://arxiv.org/pdf/2205.04181.pdf,Price DOES Matter! Modeling Price and Interest Preferences in Session-based Recommendation,2022
511,KNN;SKNN;DYNAMICREC;SASREC;SRGNN,https://sigir-ecom.github.io/ecom21DCPapers/paper6.pdf,Utilizing Graph Neural Network to Predict Next Items in Large-sized Session-based Recommendation Data,2021
512,DEEPMF;FPM;NMF;SVD,https://www.researchgate.net/profile/Ayse-Bener-2/publication/314091819_The_Impact_of_Basic_Matrix_Factorization_Refinements_on_Recommendation_Accuracy/links/6162716dae47db4e57b80db5/The-Impact-of-Basic-Matrix-Factorization-Refinements-on-Recommendation-Accuracy.pdf,The Impact of Basic Matrix Factorization Refinements on Recommendation Accuracy,2020
513,POP;SPOP;ITEMKNN;BPR;FPMC;GRU45REC;NARM;STAMP;SRGNN;FGNN;GCE;GNN;G2SR,https://arxiv.org/pdf/2203.06467.pdf,G 3SR: Global Graph Guided Session-based Recommendation,2022
514,LAMBDAMART;ATRKNN;GRU4REC;OPAR,https://www.dsml.etsy.com/s/2021_WWW_bandits.pdf,Interpretable Attribute-based Action-aware Bandits for Within-Session Personalization in E-commerce,2021
519,POP;SPOP;BPRMF;FPMC;ITEMKNN;GRU4REC;NARM;STAMP;REPEATNET;SRGNN;GCSAN;TAGNN;EMSAGNN,http://www.engineeringletters.com/issues_v30/issue_1/EL_30_1_05.pdf,Enhanced Multi-Head Self-Attention Graph Neural Networks for Session-based Recommendation,2022
520,POP;ITEMKNN;BPRMF;GRU4REC,https://iopscience.iop.org/article/10.1088/1742-6596/1314/1/012194/pdf,IMPROVED SESSION-BASED RECOMMENDATIONS USING RECURRENT NEURAL NETWORKS FOR MUSIC DISCOVERY,2019
521,MOSTPOP;YOUTUBEDNN;GRU4REC;MIND;COMIEREC;FAT;EA;MEA;SEA,https://ieeexplore.ieee.org/iel7/6287639/6514899/09802112.pdf,Enhanced Attention Framework for Multi-Interest Sequential Recommendation,2022
522,POP;ITEMKNN;RNN;BOUCH;RT,https://arxiv.org/pdf/1904.10784.pdf,Latent Variable Session-Based Recommendation,2019
523,POP;SPOP;ITEMKNN;FPMC;GRU4REC;NARM;STAMP;SRGNN;FANM,https://ieeexplore.ieee.org/iel7/6287639/8948470/09144593.pdf,Feature-Level Attentive Neural Model for Session-Based Recommendation,2020
524,I2ICF;STAMP;NARM;RRCRE,https://arxiv.org/pdf/1908.08284.pdf,Two-Stage Session-based Recommendations with Candidate Rank Embeddings,2019
526,MLP;BERT4REC;SASREC;GRU;NARM,https://arxiv.org/pdf/2201.08724.pdf,Sequential Item Recommendation in the MOBA Game Dota 2,2022
527,FPMC;ITEMKNN;GRU4REC;NARM;CSRM;SRGNN;FGNN;STAMP;COSAN;SEGNNRM,https://www.mdpi.com/2076-3417/12/9/4314/pdf?version=1650871050,Session-Enhanced Graph Neural Network Recommendation Model (SE-GNNRM),2022
529,ITEMKNN;GRU4REC;NARM;SRGNN;GCSAN;NISER;SRGNNHN;LESSR;SHARE;MSGIFSR,https://arxiv.org/pdf/2112.13197.pdf,Learning Multi-granularity Consecutive User Intent Unit for Session-based Recommendation,2022
531,LSTM;RRN;TIMELSTM;NHP;DUPN;NARM;STAMP;ESMM;ESM2;MMOE;DIN;DIEN;SIM;STAREC,https://arxiv.org/pdf/2202.03097.pdf,"Learn over Past, Evolve for Future: Search-based Time-aware Recommendation with Sequential Behavior Data",2022
533,POP;SPOP;ITEMKNN;BPRMF;GRU4REC;NARM;STAMP;SRGNN,https://www.mdpi.com/2078-2489/12/4/172/htm,An Academic Text Recommendation Method Based on Graph Neural Network,2021
535,BPRMF;GRU4REC;CASER;SASREC;BERT4REC;S3REC;CL4SREC;EC4SREC;DUOREC;EC4SREC,https://arxiv.org/pdf/2209.01347.pdf,Explanation Guided Contrastive Learning for Sequential Recommendation,2022
538,GRU4REC;STAMP;SASREC;BERT4REC;CL4SREC;DUOREC;PDMREC,https://arxiv.org/pdf/2208.05315.pdf,Improving Micro-video Recommendation by Controlling Position Bias,2022
539,SPOP;SKNN;NARM;STAMP;SRGNN;GCSAN;BERT4REC;SGNNHN;RIB;HUP;MKMSR;EMBSR,https://arxiv.org/pdf/2204.02002.pdf,Micro-Behavior Encoding for Session-based Recommendation,2022
540,GRU;MARANK;STAMP;SRGNN;GAT;M3REC,https://arxiv.org/pdf/2102.06950.pdf,"Sequential Recommendation in Online Games with Multiple Sequences, Tasks and User Levels",2021
541,POP;ITEMKNN;FPMC;GRU4REC;NARM;STAMP;SGNNHN;HCA;STAR;HICAR,https://ieeexplore.ieee.org/iel7/6287639/9312710/09389732.pdf,Hierarchical Context-Aware Recurrent Network for Session-Based Recommendation,2021
542,POP;BPR;FMC;FPMC;FOSSIL;GRU4REC;CASER,https://arxiv.org/pdf/1809.07426.pdf,Personalized Top-N Sequential Recommendation via Convolutional Sequence Embedding,2018
546,ITEMKNN;PPOP;RNN;HRNN,https://arxiv.org/pdf/1706.04148,Personalizing Session-based Recommendations with Hierarchical Recurrent Neural Networks,2017
547,MARKOV;PMM;RNN;DEEPMOVE,https://dl.acm.org/doi/pdf/10.1145/3178876.3186058,DeepMove: Predicting Human Mobility with Attentional Recurrent Networks,2018
548,ITEMKNN;MF;SMF;GRU;LUBGRU,https://cseweb.ucsd.edu/classes/fa17/cse291-b/reading/p152-donkers.pdf,Sequential User-based Recurrent Neural Network Recommendations,2017
549,BPRMF;ITEMKNN;SOREG;SBPR;TRANSIV;RNNSESSION;NARM;DGREC,https://arxiv.org/pdf/1902.09362.pdf,Session-based Social Recommendation via Dynamic Graph Attention Networks,2019
550,KNN;FISM;BPR;SVD;GMF;CDAE;NEUMF;CMN,https://arxiv.org/pdf/1804.10862.pdf,Collaborative Memory Network for Recommendation Systems,2018
551,FPMC;PRMEG;GE;RNN;LSTM;GRU;STRNN;HSTLSTM;STGN;STGCN,https://dl.acm.org/doi/pdf/10.1609/aaai.v33i01.33015877,Where to Go Next: A Spatio-Temporal Gated Network for Next POI Recommendation,2020
552,MOSTPOP;SVD;REGSVD;AOBPR;USERKNN;WRMF;PREVDAYCLICK;SDDM;LSTMONLY;LSTMDSSM;TDSSM;MRTDSSM,http://sonyis.me/paperpdf/spr209-song_sigir16.pdf,Multi-Rate Deep Learning for Temporal Recommendation,2016
553,PBRS;FPMC;PRME;GRU4REC;ATEM;TEM,https://ojs.aaai.org/index.php/AAAI/article/view/11851/11710,Attention-Based Transactional Context Embedding for Next-Item Recommendation,2018
554,PPOP;BPRMF;ITEMKNN;GRU4REC;HRNN;BINN,https://arxiv.org/pdf/1808.01075,Learning from History and Present: Next-item Recommendation via Discriminatively Exploiting User Behaviors,2018
555,COVISIT;BAGOFITEMS;GRURNN,https://arxiv.org/pdf/1706.07684.pdf,Contextual Sequence Modeling for Recommendation with Recurrent Neural Networks,2017
556,YOUTUBENET;DINRNN;WIDEDEEP;DIN;DIEN;DSIN,https://arxiv.org/pdf/1905.06482.pdf,Deep Session Interest Network for Click-Through Rate Prediction,2019
557,BIASMF;LLORMA;NNMF;IBCB;URMB;IRBM;AUTOREC;NADE,https://www.researchgate.net/profile/Hong-Qu-4/publication/348004474_A_deep_reinforcement_learning_based_long-term_recommender_system/links/6094dc63299bf1ad8d818c68/A-deep-reinforcement-learning-based-long-term-recommender-system.pdf,A Novel Deep Learning-Based Collaborative Filtering Model for Recommendation System,2019
558,POP;BPR;FPMC;TRANSREC;GRU4REC;CASER;MARANK;TISASREC,https://dl.acm.org/doi/pdf/10.1145/3336191.3371786,Time Interval Aware Self-Attention for Sequential Recommendation,2020
559,ITEMPOP;BPRMF;WRMF;LOGMF;CONDMF;CONDTF;SLICETF;CHAINREC,https://cseweb.ucsd.edu/~jmcauley/pdfs/recsys18b.pdf,Item Recommendation on Monotonic Behavior Chains,2018
560,CMF;SVDFEATURE;DEEPMUCIC;CTR;CDL;CRAE,https://proceedings.neurips.cc/paper/2016/file/0266e33d3f546cb5436a10798e657d97-Paper.pdf,Collaborative Recurrent Autoencoder: Recommend while Learning to Fill in the Blanks,2016
561,POP;BPRMF;USERKNN;MC;FPMC;FOSSIL;RNNCCE,https://www.researchgate.net/profile/Robin-Devooght/publication/318295745_Long_and_Short-Term_Recommendations_with_Recurrent_Neural_Networks/links/5a61b8d04585158bca4a1450/Long-and-Short-Term-Recommendations-with-Recurrent-Neural-Networks.pdf,Long and Short-Term Recommendations with Recurrent Neural Networks,2017
563,MLP;DIN;GRU4REC;ARNN;RUM;DIEN;MIMN,https://arxiv.org/pdf/1905.09248.pdf,Practice on Long Sequential User Behavior Modeling for Click-Through Rate Prediction,2019
564,BPR;VNPR;RNPR;GNPR;CNPR,https://dl.acm.org/doi/pdf/10.1145/3159652.3159728,Neural Personalized Ranking for Image Recommendation,2018
565,PMF;GRU4REC;TIMELSTM;NARRE,https://ojs.aaai.org/index.php/AAAI/article/view/3768/3646,Dynamic Explainable Recommendation Based on Neural Attentive Models,2019
566,LSTM;STRNN;TIMELSTM;CARA;DRCF;DEEPMOVE;TMCA;STGN;LSTPM,https://ojs.aaai.org/index.php/AAAI/article/download/5353/5209,Where to Go Next: Modeling Long- and Short-Term User Preferences for Point-of-Interest Recommendation,2020
567,POP;FPMC;PRME;GRU4REC;SWIWO,https://www.ijcai.org/proceedings/2017/0258.pdf,Diversifying Personalized Recommendation with User-session Context,2017
568,POP;BPRMF;MC;FPMC;HRM;PRME;TRANSREC;CASER;ATTREC,https://arxiv.org/pdf/1808.06414,Next Item Recommendation with Self-Aention,2018
569,ITEMKNN;FPMC;NEXTITNET;NARM;FGNN;SRGNN;GCSAN;LESSR,https://www.atailab.cn/seminar2021Spring/pdf/KDD_2020_Handling%20Information%20Loss%20of%20Graph%20Neural%20Networks%20for%20Session-based%20Recommendation.pdf,Handling Information Loss of Graph Neural Networks for Session-based Recommendation,2020
570,POP;SPOP;ITEMKNN;BPRMF;FPMC;GRU4REC;NARM;STAMP;SRGNN;TAGNN,https://arxiv.org/pdf/2005.02844,TAGNN: Target Attentive Graph Neural Networks for Session-based Recommendation,2020
571,VSKNN;SKNN;AR;SR;NARM;GRU4REC;STAMP;CT,https://d-nb.info/1223172252/34#page=215,Advances in Session-Based and Session-Aware Recommendation,2019
572,BPRMF;GRU4REC;GCSAN;CASER;SASREC;MARANK;MAGNN,https://ojs.aaai.org/index.php/AAAI/article/download/5945/5801,Memory Augmented Graph Neural Networks for Sequential Recommendation,2020
573,MOSTPOP;YOUTUBEDNN;GRU4REC;MIND;COMIEREC,https://arxiv.org/pdf/2005.09347,Controllable Multi-Interest Framework for Recommendation,2020
574,DEEPCOEVOLVE;LOWRANKHAWKES;COEVOLVING;POISSONTENSOR;TIMESVD;FIP,https://arxiv.org/pdf/1609.03675.pdf),Deep Coevolutionary Network: Embedding User and Item Features for Recommendation,2017
575,POPREC;TRANSREC;HPMN;TCN;GRU4REC;BERT4REC;HGN;SASREC;HYPERREC,https://dl.acm.org/doi/pdf/10.1145/3397271.3401133,Next-item Recommendation with Sequential Hypergraphs,2020
576,BPR;SPTF;NFM;RRN;NARM;CASER;SASREC;GES;AIR,https://drive.google.com/file/d/1iJYLy6DbT03ngJxKj7q1QXZlIw6WzGlE/view,AIR: Attentional Intention-Aware Recommender Systems,2019
577,ASVD;A2SVD;DIN;LSTM;NARM;RRN;CARNN;TLSTM;DIEN;SLIREC,https://www.ijcai.org/proceedings/2019/0585.pdf,Adaptive User Modeling with Long and Short-Term Preferences for Personalized Recommendation,2019
578,HIERTCN;IERGRU;HRNN;TCN;GRU;MV;MAXITEM,https://arxiv.org/pdf/1904.04381,Hierarchical Temporal Convolutional Networks for Dynamic Recommender Systems,2019
580,BPRMF;GRU4REC;NARM;GRU4REC;NARM;ACF;CASER;TRANREC;FPMC;MARANK,https://ojs.aaai.org/index.php/AAAI/article/view/4516/4394,Multi-Order Attentive Ranking Model for Sequential Recommendation,2019
581,RANDOM;POP;BPR;VBPR;LSTM;PRNN,https://arxiv.org/pdf/1611.06668,MV-RNN: A Multi-View Recurrent Neural Network for Sequential Recommendation,2018
582,FMC;DEEPBOW;GRU4REC;CASER;M3C;M3R,https://arxiv.org/pdf/1902.08588,Towards Neural Mixture Recommender for Long Range Dependent User Sequences,2019
583,POP;BPRMF;NCF;FPMC;GRU4REC;CASER;SASREC;BERT4REC,https://www.researchgate.net/profile/Xin-Wang-532/publication/343785856_Disentangled_Self-Supervision_in_Sequential_Recommenders/links/5f4f9dd392851c250b893dbd/Disentangled-Self-Supervision-in-Sequential-Recommenders.pdf,Disentangled Self-Supervision in Sequential Recommenders,2020
584,GRU4REC;COOCCURENT;SR;ITEMKNN;VSKNN;RECENTLYPOPULAR;CONTENTBASED;CHAMELEON,https://arxiv.org/pdf/1808.00076,News Session-Based Recommendations using Deep Neural Networks,2018
586,CHAMELEION;SR;ITEMKNN;CO;VSKNN;SRGNN;GRU4REC;RP;CB,https://ieeexplore.ieee.org/iel7/6287639/8600701/08908688.pdf,Contextual Hybrid Session-Based News Recommendation With Recurrent Neural Networks,2019
587,ITEMBASEDCF;DNN;GRU4REC;NARM;SHAN;BINN;SDMMA;PSDMMA,https://arxiv.org/pdf/1909.00385.pdf,SDM: Sequential Deep Matching Model for Online Large-scale Recommender System,2019
588,ITEMPOP;BPR;NCF;DMF;JNCF,https://arxiv.org/pdf/1907.03459,Joint Neural Collaborative Filtering for Recommender Systems,2019
589,MOSTPOP;BPRMF;GMF;SLIM;NEUMF;INEUREC;UNEUREC,https://arxiv.org/pdf/1805.03002,NeuRec: On Nonlinear Transformation for Personalized Ranking,2018
590,GRU4REC;CASER;DIEN;RUM;DNN;SVD;GRU4REC;CASER;DIEN;RUM;LSTM;SHAN;HPMN,https://arxiv.org/pdf/1905.00758,Lifelong Sequential Modeling with Personalized Memorization for User Response Prediction,2019
591,GREEDYSVD;GRU4REC;LINEARUCB;HLINEARUCB;DDPGR;DQNR;KGQR;DDPG,https://arxiv.org/pdf/2006.10389,Interactive Recommender System via Knowledge Graph-enhanced Reinforcement Learning,2020
592,MF;TIMESVD;HIEVH;IARN;BPR;ITEM2VEC;NCF;MP2VEC,https://arxiv.org/pdf/1709.01532,Interacting Attention-gated Recurrent Networks for Recommendation,2017
593,KNN;LFM;BPR;SRNN;SIE;LISTRANK;POP,https://arxiv.org/pdf/1707.05955,Session-aware Information Embedding for E-commerce Product Recommendation,2017
594,MC;FPMC;ME;DRNNDP;DRNNSE,https://cel.mie.utoronto.ca/wp-content/uploads/Soh-et-al_Deep-Sequential-Recommendation-for-Personalized-Adaptive-User-Interfaces.pdf,Deep Sequential Recommendation for Personalized Adaptive User Interfaces,2017
595,FPMC;PRMEG;GRU;STGN;SASREC;GEOSAN,http://staff.ustc.edu.cn/~cheneh/paper_pdf/2020/Defu-Lian-KDD.pdf,Geography-Aware Sequential Location Recommendation,2020
